Flow ID,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Idle Mean,Label
f-207,93.44979381121989,624.17937088973,8419.3306875802,58.78771033759081,450.13724565582646,862.1307651099086,1589.7123454963692,512.2567064659712,103.23879425486867,376.1383040502578,850.553510948115,292.84484862756227,844.1290826242686,910.0382877415522,328.0737314912232,BENIGN
f-208,140.64193040253576,2166.9287396689515,2383.008501029175,12960.986363663274,1268.4530325556707,635.3400244486238,244.1878769392514,409.2721108371956,2632.033892056909,1771.861400315308,342.98130184908393,782.604439503041,930.572426492279,1083.0866701231282,242.95354594985733,BENIGN
f-209,270.17012986118436,1689.7608452679913,1545.7686819846037,267.98314980331355,1065.2246406223526,1067.3604402989354,1068.6066880159847,176.54813374191102,933.9395997263003,91.74926739919974,324.730840952258,283.15653289827515,447.21242390509065,432.6429854449119,1187.6682444051467,PortScan
f-210,1210.8562716388876,29.822451272208383,253.32023854968736,458.78701713101964,333.1073461936442,88.82352378307858,352.4525881973629,504.4451108818697,47.52572327597089,300.75722908870284,126.85673174440143,1679.7938926609813,5853.386561845581,654.0229321178947,58.0185218397801,BENIGN
f-211,82.13208456473349,225.67446511922745,139.79267646324823,86.9119235951298,285.2348690967455,311.24903021956857,135.22111709726505,35.2223270228069,7057.428534363449,253.4124304675867,121.25715132442132,377.2123946950159,257.2608107784221,823.0566772158031,415.3273261384283,BENIGN
f-212,418.5338585149866,1048.385233195495,1039.7020493296982,758.5755677793072,50.06997089096422,455.6295277154642,328.11947871987843,397.07759261458136,54.11573771905394,907.603573685988,3662.049409812773,131.36383909965465,71.31955233641878,4514.31863394199,717.0778724753478,BENIGN
f-213,225.65260711348986,2157.5145953753286,107.68458909875284,184.62945155948321,113.57983807506999,531.3111233477275,748.2529463315246,586.2317847917442,350.3338718553989,543.2163120945817,15426.857603101986,10554.586949564142,3371.834059432232,158.44941685628956,334.9161820627467,BENIGN
f-214,272.26947336474666,544.8636393408414,1009.657393374361,1475.936071104044,3888.3996229180652,708.7080328785154,310.1198568542927,287.2507084242791,99.87612569739794,686.7472286478232,402.14931198410994,63.170847049392954,3280.618243571276,704.7560607540169,2517.888052352248,PortScan
f-215,9320.414021584134,82.13175088781996,351.5199481723845,286.88492970514824,341.9078899888032,1218.768543594366,55.953420802419366,757.7739799281161,2247.3249912971964,678.1661288661253,565.5667502182482,207.21313134576963,732.3934128353607,1814.554534081717,3116.8183615933426,DDoS
f-216,1709.6896948615502,392.3363654490374,2728.4651308688835,4064.375420498654,441.3827859373197,175.8119774365326,24712.80057051232,527.6688927801732,100.63043382410459,124.93933302163776,642.1067456137544,203.15920274580628,88.46954620006645,172.77719342127622,17301.604323574014,PortScan
f-217,2007.9663625060489,4465.834136204115,263.5816629927864,4353.399704813244,5472.074294278053,177.73777169449454,186.62252322097893,210.61143357827356,55.68841464187163,370.25522849648905,4690.359562667118,5285.541357479613,3459.7627845859724,68.87403888116106,243.78399445204792,BENIGN
f-218,768.2392754066734,1084.6791888296498,21.604474234224742,426.5867748458422,97.04863738003588,2300.836463747119,1739.2378655160596,39.51074924571655,473.4387601870995,4155.4143993136,3332.836445801487,177.32338112669635,2602.3173246198844,907.9073656057145,449.1592490580795,DoS Hulk
f-219,175.01450671377495,3793.6369813209203,739.0263504361318,435.62128506152925,303.86503448692434,1017.5752873202506,250.29632426425755,473.4733830682065,245.56370980502626,219.83937151941174,211.10991807700427,30.38781590272707,285.5461695695212,611.3623039415307,361.93760084363913,BENIGN
f-220,308.3912964747392,549.1322822789034,174.36900573565882,257.718638239503,505.95774408832136,252.41507851667575,778.7618174627555,128.54892378546413,507.5438176278273,8931.308774887118,703.9166537873683,916.7462878263534,131.2962505895068,80.86330273239717,3867.1516838713146,BENIGN
f-221,539.690674011076,251.26611026031614,424.60411017173067,1521.1281611236964,173.2972061126785,354.72633230133755,3385.8081716588235,201.54019696793748,2656.505307624295,26435.00083095135,770.3359290280845,696.9128847138235,1469.3627648949898,1030.2356017763013,100.17506745423395,BENIGN
f-222,498.6418138780325,31.342109128613348,1537.9714745093954,271.8624270934111,2247.9467808020336,356.6458469298262,809.0984556410302,1930.7273839052118,36.973488362139456,4397.659529521474,759.8551460920489,1033.7016315167557,107.54143998549428,323.38935130987227,880.2120414994575,BENIGN
f-223,109.80810180893863,549.587779338679,290.4859484849575,243.32433623770447,1200.2728224002813,1081.9538303871686,65.23276171036454,2210.1155100153983,116.33928967871614,130.56444271154191,2896.8557435623625,6197.167625968715,6085.339457109197,501.86608151502656,1618.889784602722,BENIGN
f-224,449.70316777745865,7206.550956232164,1041.4910821325836,6504.51632942353,4503.7881913749925,3348.99495915114,570.7954468482028,385.4177657652064,202.29723484520892,798.905690267415,4643.49156457597,5772.864107448772,193.28273635668472,110.13347745876412,119.05419138470857,DoS Hulk
f-225,530.528667993335,60.90143924718268,64.10755027404778,211.4611060054377,3474.056238933367,8450.587928936808,249.94534391181043,2377.241091773531,2984.557626005,1147.2729078591449,304.84991897057,505.47931245046516,23425.46302337122,79.456278690895,660.0179478284389,BENIGN
f-226,8274.79018834219,601.1667926758736,216.93178082902162,1563.876649612489,66.77479336319946,506.59297645895396,674.1919282360769,71.28064205421116,1909.4338059433856,1002.2723792201589,904.8854911583329,138.42123159695151,323.3164153862586,752.7019970664443,832.2166174846379,BENIGN
f-227,3836.1077836572354,100.58895308219523,916.7597990000723,60.48691509277818,399.70567456355565,893.4744872855641,373.1850017217695,541.6544744821365,1515.2545093326644,263.67636657956854,446.33975604846114,2832.267531294397,2688.9230804145664,424.97583023197535,292.71450793151956,BENIGN
f-228,830.5311844317965,845.5950657920121,193.0787756439175,939.1999671974719,626.1590189484901,53.31554568723896,7505.482682233988,375.44533252528817,335.650839482027,8582.862247074258,817.5341772545491,259.2320844993909,167.02738680374244,305.1501066023097,185.72623352537266,BENIGN
f-229,285.75647615881496,430.1689128719739,58.52370868932855,4142.440256125668,134.6304939390096,225.45487062893972,109.55375374036683,1763.530591832651,21.916288034449053,403.6588068505593,558.3449650264322,183.1327530853346,412.6516003494913,272.79139360152175,198.58260843806698,BENIGN
f-230,69.67695262935247,33.07300577034636,899.8844911384167,2337.2961570894863,2111.317737203918,1762.6576954150842,2421.0627473538334,210.91386529186903,644.8538006615787,470.4677205244279,5357.411324295812,244.57241413971232,1059.655565616533,347.9500093379337,271.9770818792553,BENIGN
f-231,198.57196594107066,843.1328403118596,3703.4452008916305,7259.380612236938,106.92215084400826,653.7849466491722,3585.8797364763664,820.4485763530436,5068.798120468538,63.72645980386472,3251.548679492529,89.77029350845294,5968.040473782978,3524.2742769142537,280.7556623230791,BENIGN
f-232,589.1766208428334,7726.87499503963,382.2235897382528,146.15642270724896,923.9600011713511,2.0814452791444094,299.49441236624557,1437.3801000894046,1773.2130977997185,874.5574294514463,140.13167952900605,230.8979621397111,1511.585230098752,2747.0550924022477,223.8704527668071,BENIGN
f-233,1714.753032857772,298.4722293065214,38.3588504378912,3026.6451946611037,8062.617986590963,905.8084345384729,683.1860123251539,361.2461020250753,703.1279013104476,1597.860529324743,231.30269765278035,304.9872596287404,224.76006652764943,59.18152167459271,266.8347883827774,BENIGN
f-234,168.19085810224215,119.4991036315785,941.2075665116868,398.96394964785986,559.3638083186868,4031.1108960983825,91.9884783149159,106.63271317357535,96.79512997040656,704.6735419627364,233.4367344344011,969.5072250238558,1416.4112577485596,1155.0488301857054,1684.0387220274213,BENIGN
f-235,1356.9010088883217,122.0337503633215,55.044092302994386,306.9489187487001,43.66918138839479,36.77840663223169,852.7032454053423,8621.030705799893,214.783725867333,534.9302902271402,146.799433045217,253.22894434078484,1804.549565089434,19.79462651313127,93.94274165100578,BENIGN
f-236,30.66902428588989,1771.323561395358,584.3844857541633,1019.0782006531911,126.45010134779159,2498.0487616584655,221.88718829439716,110.57440955778351,4107.530513019594,501.2594804192456,587.7181509882166,424.41015454701477,173.0695259619798,2148.34569031496,49.4583000880646,BENIGN
f-237,1137.0355428342916,14.388177510057117,139.07917987126655,455.8595399886998,794.4515511821542,14.492818389478172,109.43356076389134,373.291606899293,421.918042328733,381.89424053639925,3230.8321532470873,58.87834780747745,4027.1435440808496,34.76311084490192,6731.936272427115,DDoS
f-238,112.74207704112857,265.8605452603633,100.30272439680874,74.05668199325883,1187.4588977242456,1243.3924056205553,285.08803123372576,611.5677775871926,101.75729592956559,1036.826289428429,1306.9103525992282,518.7819692042673,310.13500797422876,7507.618362558399,320.4027149520127,BENIGN
f-239,213.72126951577465,97.90514148105112,237.39085964182325,83.25973619842368,119.85645178977911,399.2635195087036,230.6963606748064,556.207269046142,1250.203805490358,317.7703511628154,144.14982098351737,2822.049636608482,516.4863848982698,1859.4522190326438,253.1852031081155,BENIGN
f-240,1002.9333608377783,1059.4279397036075,1931.374209877715,76.90749086310997,1792.5535753419724,104.68469432626082,273.0919949871371,321.278245214881,1448.1754776293217,70.36972279045422,201.74924734788885,207.43639167767537,446.5093138106599,1897.8172195538352,353.02520318906255,BENIGN
f-241,360.2812350352519,179.44401361810642,186.2239719428689,727.5939327752009,475.3197842441128,689.085525141097,1260.943946535821,2048.7862729031867,97.69924715656911,2849.5792543877083,9846.228110691038,230.22388474723618,156.65723765720884,1481.762042861065,518.599568437019,BENIGN
f-242,48.94640531230691,655.0717848904549,817.6578181448507,4801.450999549974,150.97441769145098,1605.2065180718341,157.2176087761156,304.3206028881666,2523.912143124766,152.80970209549434,2540.7895056869343,643.0254601670964,295.0568853523514,238.9401471979887,561.8130433631046,DDoS
f-243,69.37632739677856,795.1672763329999,236.20893846986974,2069.267363221505,1331.3473014528581,624.3208410539671,3235.787471516016,471.00606091059484,701.5324621245779,82.3423691567658,418.28258095098397,2140.202017854954,480.06365154321225,1984.3400729304612,740.3457843273461,BENIGN
f-244,5193.154185520911,3653.610032087778,1307.9666647224612,100.07812556757253,178.92236282365215,813.8639093313632,82.26357656217826,5325.50625439897,255.14668185640002,118.30996459731254,326.97232501211994,158.19469148140485,356.641544934975,147.73339205384434,127.13950033074565,BENIGN
f-245,629.9332091426855,316.2299590970273,2912.404647700261,2220.063605725836,665.0447860220573,246.16170692350423,2803.1983939693687,309.8260152340577,102.00993361458154,2865.34566460802,1571.2660622818785,448.8475974272058,2663.1985445410146,7439.385142317843,280.84659263684165,BENIGN
f-246,108.18657748024978,4962.854558174595,174.67574195912619,1241.0095746162294,620.1883245661149,43.22125091969616,119.12665486473622,825.7707489773904,4707.385214193123,359.30709343051734,7754.716696005692,1274.0097444482983,1355.5284647699264,242.70295178517216,28.285929597930465,BENIGN
f-247,3656.6263316047894,67.89303317119435,374.70685031206125,63.158034237364994,3419.488136245205,925.409948410316,402.93857096304987,269.9985451855181,2557.5704980628325,143.16086014356253,11057.89627033671,574.9258637155942,571.3354973781729,150.99092963058686,1646.9569013061036,BENIGN
f-248,13175.055726137698,1683.2744889863843,55.86870817047065,280.3834301918687,2830.771628069384,7312.459266628045,563.4771836750376,263.5606713218582,2157.690412104536,254.579424622994,416.4977809031413,395.93159741114346,1053.7210398246634,768.7233980407711,326.58647368128095,BENIGN
f-249,98.90106879640847,161.9664770962315,571.8517694284191,1502.1112444486912,621.2004394434933,1564.7745343271613,267.07395208592055,233.56668023409725,1178.927320420138,1641.0268779615815,141.61000379206524,385.4476076694183,150.08057097512452,137.46760238323748,901.5584798949579,BENIGN
f-250,259.32996626042376,205.8391427031364,263.6163807895682,3040.4381550191874,702.6527326628994,37.13459461267957,1055.350991164112,62.81444446386531,215.9221931741387,234.7321777033933,28660.492395114878,415.8697064529837,4309.48308631892,271.84206381003935,714.7190304941927,BENIGN
f-251,607.8126306078251,392.8008129792513,125.07218311768001,232.9793616332526,1042.9397825699498,65.50501544223211,2440.0947675053703,332.70447445604395,217.9946806955496,330.77160955987057,3600.6627618090474,995.4576374368243,521.699819574361,3423.446154861165,780.3765319273216,BENIGN
f-252,3211.3194435909318,61.839281504570806,212.11787889710564,839.5706136821967,89.26590299072726,146.1799957302205,12594.686826715291,247.54461164008458,2288.330697144512,1410.3451276345118,842.429351602647,1324.6541880173086,462.4930555351551,186.62189403103326,2351.25953368594,DoS Hulk
f-253,549.0270745635479,530.8736441901365,136.83272096033872,31.03139036886884,3583.02915900503,59.646141361531384,1683.8011588780355,1645.54910679412,2333.257874027668,1047.9457621263032,12420.544668190114,785.3277130462577,622.1233949442671,223.66325232991773,2403.0601100307185,PortScan
f-254,300.56576587924957,1288.1463519634387,2672.616169967998,308.7751645052571,167.18681472282032,425.39914949910246,503.25966368325203,95.96272731091948,42.423431047927146,1374.8519137118542,212.14485119062647,97.09950043245307,277.66396351743884,2545.2390182372487,127.2888234618446,BENIGN
f-255,1025.3661950926187,573.3638968608388,248.1552217417375,4018.0805217132142,591.2114164907789,646.8399983873531,157.82811349882076,1213.8954477546713,780.3451432650337,14.482422431168919,7051.916103974415,936.6741788610091,121.18950560964804,315.73957992533633,98.94713647550978,BENIGN
f-256,679.7460614361547,59.93873294754707,151.7954511036052,412.4327073151771,307.0586730862014,72.50793905766697,122.74875510474939,632.7267957482944,348.8151878837903,3229.9684427758316,2377.8250570007103,11332.426863244265,794.8400718622169,1899.6663092335984,1088.2418036952317,DDoS
f-257,256.88094140080995,347.7308798399539,1528.3799110779423,221.6888761320488,736.1618449148983,1025.108921833969,101.94555671874683,10675.119636065703,116.74735073027765,865.8230197683964,133.5159136334173,4880.48460536417,209.38904841484703,326.9639219288337,178.44284315446004,BENIGN
f-258,343.57740989154564,982.828543804493,2055.173987829271,5386.490323199672,464.85436268694264,829.9162008182873,859.6740536960497,882.3723844011307,552.3021742732352,7737.018586459014,2901.3510940291485,1874.6085115535407,172.1917285869916,695.9974428063629,2231.7850339290417,BENIGN
f-259,77.48815065968894,232.2423778096668,165.01237540279666,1299.457538260791,10.098265485743651,208.9738344665735,544.3142563713425,792.1571657027346,79.8766724497343,531.2043151191457,1031.3550970567032,98.24989609776571,1984.7822151592509,445.976143763782,632.811959219914,BENIGN
f-260,303.13901850304876,111.08334588886491,188.95275544653933,1943.1149941509773,500.0309787716569,327.98688302899046,40.68346759373529,1292.3192716398526,230.50062511407643,235.03662348697077,65814.307803748,1814.8331815777426,399.034870509911,673.614831233417,744.5750982926558,DoS Hulk
f-261,293.047587934957,6682.198175550543,845.1232509760143,3305.974044349881,5844.300279918501,38.870615874850245,381.60099877403417,1788.8524854777293,154.75318929284305,406.93853243150676,165.5442712158979,225.9297499555661,1019.0975552013059,548.3886374797127,291.2411079567683,BENIGN
f-262,533.0439441359852,557.8636183990618,24.716727562424154,1476.82494185036,688.9123282561875,270.7742404050859,19663.494901128062,505.6488663028106,1618.6372806783995,2141.5763811535444,2250.8246347659874,567.1822676415351,458.6785567521392,47.16318168324192,2093.8099019692177,DDoS
f-263,207.1840103779912,661.4046946367797,43.23142142204122,972.1307082472034,356.7006321388991,407.01985537441857,1550.4388252191204,78.49346473062559,370.2675334031036,883.9467120531018,411.91426030649683,159.706850933066,899.2374139855928,3474.1555597863407,371.81501259584724,BENIGN
f-264,710.4128124467956,3757.066588057626,288.04592204762343,554.8148080865117,2894.576319701304,3324.1535808515414,199.89237729100375,7668.579541878874,119.26167227764546,9616.09372603963,90.95482727563096,51.61600866294326,266.7885381685508,2328.4923403965167,3445.5552635786066,DoS Hulk
f-265,1360.0258438545773,707.8720338496121,6637.044281211632,449.17420626263413,586.1922192251241,635.6526678464959,75.471304326367,88.8800028538299,2664.614930120296,363.3065710365332,1515.739889687241,266.8213447253701,8622.615797273673,154.3657027868583,438.07295189915015,BENIGN
f-266,486.1490155212344,888.4386644531359,239.1578739218232,303.4716928382854,4470.069424143615,540.8219391586035,700.5014023889051,645.7625930846468,729.1940477604415,302.21852397294566,2706.3762584612286,960.1823707315768,87.76158450400428,104.90845941004595,76.03637938195996,BENIGN
f-267,615.2986071670249,42535.94205517595,455.3763182002638,94.1753102836135,1412.8868093528097,293.7671842380707,25.005257424802796,462.76479913486,3475.437446838484,3468.1854646894317,113.21987994759213,569.9791074546899,1645.1130077161763,530.4161018935076,30.536250504702945,BENIGN
f-268,430.0005196148221,1500.0923049939795,1572.6967926076484,128.20444155692067,623.3521448543802,568.745996469102,1528.7182819124519,4443.938914818193,332.9206046593353,296.60627952304276,2945.1451682536126,654.281333101372,399.1180318326001,72.89091836208067,1460.295537739894,DoS Hulk
f-269,403.4696514852377,154.86297344882854,5055.649854330373,287.60345002164735,137.32888864235082,6700.000417878779,2271.1417615426003,710.4522715474268,683.4545789530544,268.27738902920066,1273.3049302512213,3126.6593381501316,380.84222353337987,2073.8033021527935,2787.6492087600336,DDoS
f-270,767.5080757527401,674.0846374611101,433.1554708589929,1360.4937228211174,21.628136947733438,1925.642405954795,3632.078615388016,131.5773719842556,3327.9066024899676,1400.4682534199287,2448.7465908436434,655.5227243574608,175.63057979221156,229.94853363909488,261.1662449861944,BENIGN
f-271,4574.093766457602,683.2010881965753,3023.790457067593,10561.871882987522,227.56932507552764,590.58517594189,50.787050837051595,392.13894347214574,201.60862381677188,1829.381898290022,210.5634626049617,761.5943850690152,92.44185417805627,2824.7307066878748,1779.1249763295975,BENIGN
f-272,2337.573562214761,626.3644248372589,3592.0065955980967,383.69321981096437,1005.3938467686086,322.65857628688326,1214.120797346253,951.3790474745986,325.72373180001676,1481.424631526309,337.59046468675166,290.14543151333294,54.597804811308535,150.01209970401678,381.35700631468063,BENIGN
f-273,4973.116429248741,116.87717260084132,179.2907931390217,4580.303149775038,264.08853381803925,1125.8347273416302,357.5908285800527,189.57533037941292,957.2426313470015,329.6806124467116,401.2352733534626,445.6209370481722,161.5263031592406,352.6081900609005,2056.241903713937,BENIGN
f-274,2665.177351977973,6449.857435408454,1384.5040732791588,1473.1802638892962,7566.245650042227,755.5572831150187,271.16821889487284,90.54342662321059,500.2552496035789,30.946292893785806,523.6303272360286,3267.9235096418606,816.6477609314334,12398.435978081088,1607.2567570464882,BENIGN
f-275,640.9912863995366,2377.482416093191,118.86891854633775,305.5959616697021,482.25538161136865,207.20919089351722,215.04862973613507,878.7551972379213,5449.6958290941275,337.6982334746657,1528.1252170316632,3383.981213331336,127.28973846413274,273.7218991715062,1424.4545367701055,BENIGN
f-276,161.4719346599948,167.5459332982369,456.2162093812144,823.5532854897178,1892.5478789688534,641.2223529135078,3601.3712256351337,116.33645352628389,812.4192132363995,162.4587274825664,559.0996399568845,424.5697043743794,62.919880385465795,4116.794012344147,95.18154223865152,BENIGN
f-277,106.17686417549334,8643.934318657884,301.5262699205503,301.19754643612697,283.0829463820704,417.34217372389554,908.109405273503,706.6694753106857,1850.461565179559,1900.6570722455772,192.7632344472723,456.4418951908322,813.7052968728246,1496.958267733645,411.81276886991725,BENIGN
f-278,1684.7484498290692,353.9040453743865,1012.1187397555015,1971.5258654147224,707.0757421280524,280.1368932548017,3436.309526260649,2146.0542858805416,1173.860775641069,180.31240480159764,205.4524691713166,310.6012011875507,254.2199962193161,1487.5334337909683,1749.924958216111,BENIGN
f-279,552.967411926029,1962.7814097474934,123.99951903035691,865.2443961431678,5147.2012702720685,1768.7267217113247,1352.432788793134,411.6259088763338,1919.7956430642446,1500.0946503905168,492.3674370721713,876.8124463653443,266.50647315022087,88.75795794687936,559.3714092046944,BENIGN
f-280,4632.5274137720835,792.1315260704536,562.1098183406777,96.68125090601309,11500.820181779935,219.25924768839013,197.81368547697602,1332.6423745123368,353.3622445857634,115.9164003816619,1554.5624182306196,518.2274451742226,345.6160615037988,70.0736817180575,784.645392167415,BENIGN
f-281,49.72445257506497,85.60479330399721,1332.2802059381888,489.7179350406692,155.51135651997842,55.982469299000215,120.94850780103125,485.19807840489045,661.600022112972,86.75942651649702,1914.8905191883914,219.8931524400347,1392.8783149002434,812.5027504159204,76.28949387544189,BENIGN
f-282,1227.734865558212,3777.823431564801,1981.2872513439747,2915.3191965778033,232.73723503177473,638.7250717833132,78.08596067264988,2710.5726290075254,17769.46204113524,11663.506223589176,3393.517964425957,338.7905550142458,9984.679470389765,643.2503944637203,30568.261059266337,DoS Hulk
f-283,695.968503596562,4005.9889957427863,1983.7786331075743,324.57698779999384,1116.7961966972782,532.6455482773291,2363.429957614156,451.5272758970489,64.58390695266631,126.01624963065399,2578.546825549969,156.2382916186891,4476.313049117056,1442.3021160111953,156.0771938015121,BENIGN
f-284,106.42954093111484,705.8573721522866,3445.7143678806506,2365.477031938393,2578.790515959296,5815.755647110954,158.56916317521058,399.47134021646934,72.83410387648635,1874.3776199325264,1008.2495733586134,459.2589285249166,57.40384114343446,290.3672024122893,36.843891191493626,BENIGN
f-285,901.5084753585764,1390.4037707766693,953.8957159855825,776.7003338733998,538.122277088201,213.20448256436404,2383.382182027666,904.8723880245822,794.8501836133253,9443.602379255462,70.43189106800808,2407.498685982114,144.45084773391358,72.46584090358482,264.7137661812107,BENIGN
f-286,553.6100982678282,219.52665571649104,2837.6816177928586,116.28598221473376,283.937743951991,3922.405335389305,757.5476570746761,2265.447658609615,2835.52747714533,1208.535955019513,675.7734507140015,312.84321925700647,932.7919526529574,23.96746372505068,21.392050438440783,BENIGN
f-287,429.6453745282566,246.55671101362836,8608.045746280504,3513.888643698758,6525.343566317648,1181.2303602538736,599.3726098621237,1607.865490387017,2108.6920532753797,1047.1399252234426,111.01697063692059,36.23211483674179,233.96289662876333,12601.297215131044,109.71102090250987,BENIGN
f-288,1051.0944972930233,297.4495962739911,9176.044959677387,75.74692258006284,1144.1796659658412,658.9081255103581,620.0280725559381,1873.7508432875907,1338.3120565853062,3537.725056617163,1439.4114346179229,819.2963424225746,1133.3620544979162,759.2321717431303,8692.485534330082,BENIGN
f-289,356.31461063369443,256.37267835479105,256.8969344852233,190.42360153526027,707.5017004870394,122.43473300303148,891.4126892497609,19603.509365429785,36.783034764192145,3292.1588245648913,15303.029076577452,466.0162996537632,517.2550688224903,475.39693480784405,1727.9379056391738,PortScan
f-290,298.15907301625685,1211.4505585222419,232.82843177045535,1466.8427208726816,599.6635659966186,271.4813763813395,396.00826592944577,27337.344855143954,221.5273471693341,2095.8317266419185,580.7178922526699,281.36354654862436,2683.950491265364,3114.985236590279,72.72283239408011,BENIGN
f-291,484.4794494924389,50.40795884236195,2381.0645711135294,619.0014086508859,1663.422847720703,2538.0553863565883,259.0300427735884,565.9390548560092,245.45188545278285,671.8446329295925,143.08289347783293,1020.3737806693457,1409.8792433905567,72.41353736706111,415.8636590523757,BENIGN
f-292,2358.5218512911565,1135.0137682907384,1078.0671089100067,279.9543714279786,3899.2940071737253,2090.755721681311,930.0196769905616,2665.264083764328,1029.1547876883408,44.4941261496583,658.0933609149749,75.3308510306708,1441.1835314971383,752.7265259568845,137.364160611205,BENIGN
f-293,18.541470479519006,255.79495584874812,212.27771969799352,689.3528269450716,983.5081761185432,829.5589677928514,339.4183675130402,13123.311332071473,319.2176844007165,213.95381043145386,1345.107438766123,1414.4402353103362,246.10396523711765,3268.204902211538,1138.450082542799,BENIGN
f-294,303.6208389286654,634.1828646105868,248.68941477598034,1963.2756198298364,2142.557081216127,137.64713678320254,707.7342975677348,539.1269184760162,87.06172803945822,3524.726669445278,393.04503426942944,376.5911274839479,358.90114370289365,888.9284450551415,299.9174656472699,DDoS
f-295,3015.358180492426,104.33579624327147,772.2875894599271,409.5644192235806,378.0815029904277,3545.807568187224,828.645243548753,171.0855180728559,747.5717191052445,190.08757357949003,5032.97953230147,26.505755803698396,279.69391679009203,161.36724800225474,558.2910671854158,BENIGN
f-296,575.4732740913034,1986.9523874157928,149.4405882923218,887.2991909805241,787.5098421833936,264.52532837725016,373.6117711599257,1822.022991615531,1442.5811054563048,2818.9714612544763,6186.604076501131,499.6937969454543,66.21648351344847,92.5567163455107,101.85285317218475,BENIGN
f-297,258.19174392929204,1798.5965623855675,246.49931495261401,491.2531588677409,351.14266329589856,292.1212636484498,2371.44672062067,560.4758569462684,333.36509478339264,373.97322584427917,4755.21808320175,247.78691380349773,2359.306754076801,1567.5968706306712,9125.552948846871,BENIGN
f-298,49.00556489881572,1276.0295614284942,449.21936002882876,423.4365528380668,506.52242585391207,2263.5980787814574,234.0110110395004,307.4134870773152,5513.898795094068,446.8837642802442,252.09652545798224,206.80593672961567,986.7974204653965,276.2988924269171,738.2986843266939,BENIGN
f-299,1860.4306086292245,65.51599223161239,1332.9188249152064,277.34942310449384,113.3577200337127,4393.932147922085,94.5429694551729,408.8498458020092,2749.0319040335676,1555.7189090090333,277.8420037886227,166.45567974233606,266.6581366972437,4717.221514255899,2121.9973245122064,PortScan
f-300,17226.621199025692,1091.1039766501754,195.2892241709779,60.17614133864903,1913.0777963077358,5660.818468616815,3235.9853630832913,23.028906546141116,311.52754730052726,323.94706513413183,2568.245449364509,346.3123283469911,4126.512888724731,321.84792418434057,283.85118355072893,BENIGN
f-301,64.03093424100777,655.7804841757495,44.21829624214377,133.68056255519141,102.69652987564963,543.7375645687864,2581.003853946077,320.9627981023285,108.45696089832354,2635.2297906893195,4042.529741196618,225.37678071202677,189.34274226945155,430.2960478324606,683.5186308668534,DoS Hulk
f-302,6731.230303996722,58.772526154407686,40.450663202345744,2648.7622555140724,240.19855347443814,250.52608341302178,1165.0764119602616,163.4233238350724,794.6245097204977,1186.7196473195504,9.980506379464023,43.46568204261025,44.44438524812417,2607.447008104085,161.88785205409744,BENIGN
f-303,271.99120528236136,391.8359038323029,89.006047775096,640.1278855104912,453.55290089748985,193.60773737972792,1482.9682990018443,1214.0121263650105,841.9451157559473,426.64007528302284,7369.655339744549,1856.5616189918396,1351.3288268178294,554.0229777962022,1200.2534771693618,PortScan
f-304,374.80683440580157,624.8061157687931,83.44591839777911,82.40894924154085,4399.227586030104,43.974265480611294,1386.9443487134045,1331.467417004955,1179.4804026058623,286.4724024920812,502.53979376342136,300.8978423169753,86.98430675530173,86.77721670847028,3022.9686388801492,BENIGN
f-305,114.03686657860307,786.2622031453233,335.11276584844944,63.53397161972022,242.93172047988912,288.78575258073636,5918.6183460551665,805.9456278241436,2422.486672274042,1091.146169557312,609.1367597090583,167.61639089116517,318.9611923315219,653.6673881940716,207.85968292524288,BENIGN
f-306,598.203207491785,499.0536676347469,287.33548435327856,352.62434783658273,181.4138750123732,1593.2193659183465,263.8561200895184,648.4276150994672,99.26570102935285,436.47023290730937,1486.2831855340246,104.15618807262733,516.6406932954632,1721.0659956165293,31.333797647642882,BENIGN
f-307,1919.9482540418076,572.1937742694731,1049.3260004988147,12388.433092656729,208.30840526882318,827.6588124346547,997.2779556960148,66.8989921190523,923.7192593868386,13660.932371321025,705.2013696761633,5804.907373246945,5025.618350275582,1220.5876983230173,99.56779161606984,BENIGN
f-308,2125.161565757126,2364.527921646338,159.3490275151258,322.4313477028891,2953.2944860403823,413.38096776041965,3814.9453201692504,819.5633480055321,402.7607461855146,239.09417875297504,988.6005342270417,84.9346075173671,1116.6420235497233,155.01498935820655,1228.1565005100574,BENIGN
f-309,3225.276385512718,1756.7849628710899,237.79062675691287,12250.521427125954,13.807109046166504,122.25128840753727,380.995202073075,858.5780019517725,226.04069892814073,53.09049330762027,242.6285903119553,473.79974912527615,809.9898457858164,213.8672456112804,298.03506044664033,BENIGN
f-310,1657.215837223455,64.01378704651674,1972.3977188768836,615.4273625812173,605.5854976969154,529.6665309378413,7836.414410372577,3833.1778588729803,283.2803364133005,1015.9951148895198,92.22632507596353,200.26093631222068,780.4502774266183,55.11361754522311,343.47079280954006,BENIGN
