Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_duplicated_0,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,day,Label,label_name
60338,2,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,18500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,40,0,1000000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
53,180,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1866666.66666667,22222.2222222222,60.0,96.9948452239,172,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,11111.1111111111,11111.1111111111,41,127,75.4,47.1041399454,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
53,50089,4,2,196,154,49,49,49.0,0.0,77,77,77.0,0.0,6987.5621393919,119.7867795324,10017.8,13784.4023882068,27472,4,27566,9188.6666666667,15833.8311641034,27472,46,4,4.0,0.0,4,4,0,0,0,0,128,64,79.8578530216,39.9289265108,49,77,57.0,13.6626010213,186.6666666667,0,0,0,0,0,0,0,0,0,66.5,49.0,77.0,128,0,0,0,0,0,0,4,196,2,154,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
53,161,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1378881.988,24844.7205,53.66666667,91.22134253,159,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,12422.36025,12422.36025,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
443,523706,14,10,1155,5492,645,0,82.5,179.2826518,1448,0,549.2,626.6198209,12692.23572,45.82723895,22769.82609,36587.75881,92614,2,523706,40285.07692,42507.0959,93921,2,424479,47164.33333,54991.30906,122272,3,0,0,0,0,460,332,26.73255605,19.09468289,0,1448,265.88,469.7477444,220662.9433,0,0,0,1,0,0,0,0,0,276.9583333,82.5,549.2,460,0,0,0,0,0,0,14,1155,10,5492,65535,8688,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Tuesday,0,BENIGN
123,112037237,10,10,480,480,48,48,48.0,0.0,48,48,48.0,0.0,8.568579748,0.178512078,5896696.684,15100000.0,64000000,37212,112000000,12400000.0,20600000.0,64000000,1999904,112000000,12400000.0,20600000.0,64000000,1999709,0,0,0,0,224,224,0.089256039,0.089256039,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,50.4,48.0,48.0,224,0,0,0,0,0,0,10,480,10,480,-1,-1,9,20,4037372.667,4000045.001,8037365,37275,33300000.0,26700000.0,64000000,15000000,Tuesday,0,BENIGN
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
726,65,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,123076.9231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
80,11408709,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.629570094,0.438261682,2852177.25,5703024.519,11400000,3,11400000,2852177.25,5703024.519,11400000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.438261682,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1995.0,0.0,1995,1995,11400000.0,0.0,11400000,11400000,Friday,1,DDoS
51272,748,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2673.7967914439,748.0,0.0,748,748,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1336.8983957219,1336.8983957219,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
443,5349486,8,5,620,2725,342,0,77.5,126.6423535563,1400,0,545.0,712.0519643959,625.2937198078,2.4301400172,445790.5,1492033.08053959,5183202,3,5349486,764212.285714286,1948888.74006639,5183202,3,82000,20500.0,23874.4747795632,46718,205,0,0,0,0,172,112,1.4954707798,0.9346692374,0,1400,238.9285714286,470.2126301817,221099.917582418,0,0,0,1,0,0,0,0,0,257.3076923077,77.5,545.0,172,0,0,0,0,0,0,8,620,5,2725,8192,11256,7,20,166281.0,0.0,166281,166281,5183202.0,0.0,5183202,5183202,Monday,0,BENIGN
1045,26,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,307692.3077,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,38461.53846,38461.53846,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
443,325564,30,32,863,57562,535,0,28.7666666667,104.7294324581,4344,0,1798.8125,938.5450798632,179457.802459731,190.4387462987,5337.1147540984,17832.8858284335,124863,1,325472,11223.1724137931,26247.2406741152,124863,1,301925,9739.5161290323,35260.1034512294,193977,8,0,0,0,0,968,1032,92.1477804671,98.2909658316,0,4344,927.380952381,1114.4996769645,1242109.52995392,0,0,0,1,0,0,0,0,1,942.3387096774,28.7666666667,1798.8125,968,0,0,0,0,0,0,30,863,32,57562,29200,61,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
60229,9730,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,29393.62795,308.3247688,4865.0,6796.710381,9671,59,9730,9730.0,0.0,9730,9730,0,0.0,0.0,0,0,1,0,0,0,40,20,205.5498458,102.7749229,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
80,31415081,3,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.159159227,7853770.25,15700000.0,31400000,67,31400000,15700000.0,22200000.0,31400000,1525,31400000,31400000.0,0.0,31400000,31400000,0,0,0,0,104,80,0.095495536,0.063663691,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,2,0,29200,28960,0,32,1525.0,0.0,1525,1525,31400000.0,0.0,31400000,31400000,Wednesday,1,DoS Hulk
53,185070,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,475.4957583617,10.8067217809,185070.0,0.0,185070,185070,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,5.4033608905,5.4033608905,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,32,0,0,0,0,0,0,1,36,1,52,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
53,332,2,2,66,190,33,33,33.0,0.0,95,95,95.0,0.0,771084.3373,12048.19277,110.6666667,150.3074627,282,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,6024.096386,6024.096386,33,95,57.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,72.25,33.0,95.0,64,0,0,0,0,0,0,2,66,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
1052,86,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,69767.44186,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,11627.90698,11627.90698,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
53,827550,1,1,45,174,45,45,45.0,0.0,174,174,174.0,0.0,264.6365779,2.4167724,827550.0,0.0,827550,827550,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,1.2083862,1.2083862,45,174,88.0,74.47818473,5547.0,0,0,0,0,0,0,0,0,1,132.0,45.0,174.0,20,0,0,0,0,0,0,1,45,1,174,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
80,12305,2,2,12,11,6,6,6.0,0.0,11,0,5.5,7.778174593,1869.158879,325.0711093,4101.666667,6928.78289,12102,38,203,203.0,0.0,203,203,12267,12267.0,0.0,12267,12267,0,0,0,0,40,64,162.5355547,162.5355547,0,11,5.8,3.898717738,15.2,1,0,0,0,0,0,0,0,1,7.25,6.0,5.5,40,0,0,0,0,0,0,2,12,2,11,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
80,60088216,6,7,225,6895,201,0,37.5,80.1342623352,1460,0,985.0,687.4181163358,118.4924511655,0.2163485766,5007351.33333333,17326729.7750592,60027096,49,60088216,12017643.2,26838158.998715,60027194,224,31390,5231.6666666667,12152.4854357727,30034,49,0,0,0,0,132,152,0.0998531892,0.1164953874,0,1460,508.5714285714,681.9854176521,465104.10989011,0,0,0,1,0,0,0,0,1,547.6923076923,37.5,985.0,132,0,0,0,0,0,0,6,225,7,6895,8192,946,5,20,61120.0,0.0,61120,61120,60027096.0,0.0,60027096,60027096,Monday,0,BENIGN
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
5566,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
80,347266,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,33481.53865,23.03709548,49609.42857,122668.8233,327339,2,19041,9520.5,13461.19179,19039,2,347262,86815.5,160609.9702,327339,157,0,0,0,0,72,112,8.638910806,14.39818468,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
53,47911,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,2128.947423,41.74406712,47911.0,0.0,47911,47911,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.87203356,20.87203356,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,32,0,0,0,0,0,0,1,43,1,59,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tuesday,0,BENIGN
443,456,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8771.929825,152.0,246.9635601,437,1,456,228.0,321.0264787,455,1,0,0.0,0.0,0,0,0,0,0,0,60,32,6578.947368,2192.982456,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,1,0,0,972,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Tuesday,0,BENIGN
9593,40,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,150000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,25000.0,25000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
1035,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
443,1045645,20,22,932,29200,336,0,46.6,89.8228666233,2896,0,1327.2727272727,921.8680404389,28816.663399146,40.1665957376,25503.5365853659,71146.9171444194,250672,4,1045645,55033.9473684211,99102.7414613932,252638,17,785577,37408.4285714286,91898.2995830562,271549,4,0,0,0,0,648,712,19.1269503512,21.0396453863,0,2896,700.7441860465,921.7597066539,849640.956810631,0,0,0,1,0,0,0,0,1,717.4285714286,46.6,1327.2727272727,648,0,0,0,0,0,0,20,932,22,29200,29200,1006,7,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
53,51275,1,1,56,109,56,56,56.0,0.0,109,109,109.0,0.0,3217.942467,39.00536324,51275.0,0.0,51275,51275,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.50268162,19.50268162,56,109,73.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,110.5,56.0,109.0,32,0,0,0,0,0,0,1,56,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
10003,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
53,197,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,994923.8579,20304.56853,65.66666667,73.11862508,146,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10152.28426,10152.28426,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
80,4,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
443,75,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,160000.0,26666.66667,75.0,0.0,75,75,75,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0,0,0,40,0,26666.66667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
53,169981,4,2,128,196,32,32,32.0,0.0,98,98,98.0,0.0,1906.0953871315,35.2980627247,33996.2,49229.8168511726,107655,3,62323,20774.3333333333,35977.0046742823,62317,3,3,3.0,0.0,3,3,0,0,0,0,80,40,23.5320418164,11.7660209082,32,98,50.8571428571,32.2047024073,1037.1428571429,0,0,0,0,0,0,0,0,0,59.3333333333,32.0,98.0,80,0,0,0,0,0,0,4,128,2,196,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
53,92903,2,2,64,210,32,32,32.0,0.0,105,105,105.0,0.0,2949.312724,43.0556602,30967.66667,53591.67744,92850,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,40,21.5278301,21.5278301,32,105,61.2,39.9837467,1598.7,0,0,0,0,0,0,0,0,1,76.5,32.0,105.0,40,0,0,0,0,0,0,2,64,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
80,51142876,9,8,432,1773,432,0,48.0,144.0,1773,0,221.625,626.8501615219,43.1145092427,0.3324021121,3196429.75,4857797.13200701,10203186,37,51105880,6388235.0,5264240.08355134,10240014,19055,51105793,7300827.57142857,4968117.93500211,10240262,1268,0,0,0,0,296,264,0.1759775887,0.1564245233,0,1773,122.5,424.2668763325,180002.382352941,0,0,0,1,0,0,0,0,0,129.7058823529,48.0,221.625,296,0,0,0,0,0,0,9,432,8,1773,29200,939,1,32,48476.0,25782.1297801404,94596,36824,10172700.0,67888.2531039061,10203186,10051258,Monday,0,BENIGN
80,86109528,8,6,403,11595,403,0,50.375,142.4820164,4344,0,1932.5,1977.812908,139.3341745,0.162583634,6623809.846,23800000.0,86000000,4,86000000,12300000.0,32500000.0,86000000,4,152613,30522.6,60497.49236,138215,54,0,0,0,0,264,200,0.092904934,0.0696787,0,4344,799.8666667,1524.365576,2323690.41,0,0,0,0,1,0,0,0,0,857.0,50.375,1932.5,264,0,0,0,0,0,0,8,403,6,11595,274,235,1,32,1598.0,0.0,1598,1598,86000000.0,0.0,86000000,86000000,Wednesday,1,DoS Hulk
80,76882603,9,5,62,11601,20,0,6.888888889,5.30199124,5755,0,2320.2,2411.235202,151.698818,0.182095812,5914046.385,19400000.0,70300000,1,76900000,9610232.125,24600000.0,70300000,1,19595,4898.75,9417.022331,19023,19,0,0,0,0,192,112,0.117061593,0.065034218,0,5755,777.9333333,1713.306013,2935417.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1970.0,0.0,1970,1970,38400000.0,45100000.0,70300000,6534894,Friday,1,DDoS
53,182,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,901098.9011,21978.02198,60.66666667,99.01683359,175,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10989.01099,10989.01099,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
5566,47,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,170212.766,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
53,198,2,2,62,244,31,31,31.0,0.0,122,122,122.0,0.0,1545454.545,20202.0202,66.0,73.66817495,147,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10101.0101,10101.0101,31,122,67.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,84.25,31.0,122.0,64,0,0,0,0,0,0,2,62,2,244,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
80,98812764,7,6,366,11595,360,0,52.28571429,135.707669,7240,0,1932.5,2695.639126,121.0471149,0.131561951,8234397.0,28500000.0,98800000,1,98800000,16500000.0,40300000.0,98800000,1,10557,2111.4,4442.830607,10058,45,0,0,0,0,220,200,0.07084105,0.0607209,0,7240,854.3571429,1934.51165,3742335.324,0,0,0,0,1,0,0,0,0,920.0769231,52.28571429,1932.5,220,0,0,0,0,0,0,7,366,6,11595,274,235,2,20,1002.0,0.0,1002,1002,98800000.0,0.0,98800000,98800000,Wednesday,1,DoS Hulk
443,32496466,39,49,3312,76589,1083,0,84.92307692,252.4078138,2920,0,1563.040816,909.7164842,2458.759669,2.70798677,373522.5977,1832486.85,10000000,0,32500000,855170.1579,2727285.864,10100000,128,32400000,675951.3542,2451298.41,10100000,48,0,0,0,0,792,1028,1.2001305,1.50785627,0,2920,897.7640449,1013.576914,1027338.16,0,0,0,1,0,0,0,0,1,907.9659091,84.92307692,1563.040816,792,0,0,0,0,0,0,39,3312,49,76589,8192,141,38,20,722933.3333,1164202.858,2067239,50773,10000000.0,506.7902262,10000000,9999696,Wednesday,0,BENIGN
80,1209976,4,4,411,762,399,0,102.75,197.5202521,750,0,190.5,373.0107237,969.4407162,6.611701389,172853.7143,345957.9964,950440,77,259536,86512.0,77836.12919,154359,1539,1106415,368805.0,548954.8476,999824,1212,0,0,0,0,92,88,3.305850695,3.305850695,0,750,130.3333333,266.6842703,71120.5,0,0,0,1,0,0,0,0,1,146.625,102.75,190.5,92,0,0,0,0,0,0,4,411,4,762,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
80,8986528,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.338330443,0.556388407,2246632.0,4491746.04,8984251,210,8986528,2246632.0,4491746.04,8984251,210,0,0.0,0.0,0,0,0,0,0,0,100,0,0.556388407,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2277.0,0.0,2277,2277,8984251.0,0.0,8984251,8984251,Friday,1,DDoS
80,1007,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1986.097319,1007.0,0.0,1007,1007,1007,1007.0,0.0,1007,1007,0,0.0,0.0,0,0,0,0,0,0,64,0,1986.097319,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
80,280367,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,41470.64383,28.53402861,40052.42857,95367.21356,255379,46,24593,12296.5,16805.80687,24180,413,280273,70068.25,124073.5175,255379,162,0,0,0,0,72,112,10.70026073,17.83376788,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
987,40,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,200000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,25000.0,25000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
1801,81,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,74074.07407,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12345.67901,12345.67901,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
443,83284,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,144.0852985,24.01421642,83284.0,0.0,83284,83284,83284,83284.0,0.0,83284,83284,0,0.0,0.0,0,0,0,0,0,0,40,0,24.01421642,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
