Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,17,4079065,4,4,134,394.0,37,30,33.5,4.0414518843,100,97,98.5,1.7320508076,129.4414283666,1.9612337631,582723.571428571,1146783.90798497,3133182.0,1.0,3821265.0,1273755.0,2145499.58608642,3751162.0,31987.0,3422970.0,1140990.0,1976223.20612905,3422936.0,1.0,0,0,0,0,32,32,0.9806168816,0.9806168816,30,100,62.7777777778,34.0138860533,1156.9444444445,0,0,0,0,0,0,0,0,1,70.625,33.5,98.5,0,0,0,0,0,0,4,134,4,394,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,17,444,1,1,41,57.0,41,41,41.0,0.0,57,57,57.0,0.0,220720.7207,4504.504505,444.0,0.0,444.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2252.252252,2252.252252,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3389,6,2845116,10,8,1148,1600.0,677,0,114.8,210.0924664,1173,0,200.0,404.8544712,965.8657151,6.326631322,167359.7647,274435.5226,953147.0,92.0,2845116.0,316124.0,376736.1911,1099264.0,898.0,2750522.0,392931.7143,350127.6674,953147.0,107093.0,0,0,0,0,224,172,3.514795179,2.811836143,0,1173,144.6315789,298.0438466,88830.1345,0,0,1,1,0,0,0,1,0,152.6666667,114.8,200.0,0,0,0,0,0,0,10,1148,8,1600,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3389,6,4099187,14,9,1442,1731.0,725,0,103.0,191.1254119,1179,0,192.3333333,386.0744747,774.0559287,5.610868692,186326.6818,283733.146,1017773.0,83.0,4099187.0,315322.0769,401716.8825,1358775.0,54884.0,4095072.0,511884.0,402298.6313,1188236.0,69992.0,0,0,0,0,292,192,3.415311378,2.195557314,0,1179,132.2083333,274.1993846,75185.30254,0,0,1,1,0,0,0,1,0,137.9565217,103.0,192.3333333,0,0,0,0,0,0,14,1442,9,1731,8192,62558,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,17,147888,2,2,66,374.0,33,33,33.0,0.0,187,187,187.0,0.0,2975.224494,27.0474954,49296.0,63898.1844,121493.0,19.0,26376.0,26376.0,0.0,26376.0,26376.0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,16,16,13.5237477,13.5237477,33,187,94.6,84.34927386,7114.8,0,0,0,0,0,0,0,0,1,118.25,33.0,187.0,0,0,0,0,0,0,2,66,2,374,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,6,1,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8080,6,9343,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48699.56117,749.224018,1557.166667,3414.820313,8520.0,21.0,487.0,243.5,273.6503243,437.0,50.0,8927.0,2975.666667,4804.181963,8520.0,44.0,0,0,0,0,72,92,321.0960077,428.1280103,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,6,6,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,6,387898,23,22,1928,2665.0,640,0,83.8260869565,135.8473917085,976,0,121.1363636364,258.6415602914,11840.7416382657,116.0098788857,8815.8636363636,16096.9315660295,58205.0,5.0,387832.0,17628.7272727273,19482.0248438738,58205.0,203.0,387881.0,18470.5238095238,24967.0846468286,82152.0,8.0,0,0,0,0,744,712,59.2939380971,56.7159407886,0,976,99.847826087,202.0257373473,40814.3985507246,0,0,0,1,0,0,0,0,0,102.0666666667,83.8260869565,121.1363636364,0,0,0,0,0,0,23,1928,22,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,17,75143,2,2,102,134.0,51,51,51.0,0.0,67,67,67.0,0.0,3140.6784397748,53.2318379623,25047.6666666667,42902.3220972168,74587.0,269.0,74874.0,74874.0,0.0,74874.0,74874.0,74856.0,74856.0,0.0,74856.0,74856.0,0,0,0,0,16,16,26.6159189811,26.6159189811,51,67,57.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,0,0,0,0,0,0,2,102,2,134,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8080,6,10525,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43230.4038,665.0831354,1754.166667,3845.408192,9593.0,20.0,602.0,301.0,352.139177,550.0,52.0,9995.0,3331.666667,5425.044731,9593.0,34.0,0,0,0,0,72,92,285.0356295,380.0475059,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
445,6,1250956,7,5,364,582.0,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,756.2216416884,9.5926635309,113723.272727273,130024.929132141,249779.0,63.0,1250956.0,208492.666666667,102107.14856398,252390.0,80.0,1001492.0,250373.0,1228.8707553414,252210.0,249619.0,0,0,0,0,152,112,5.595720393,3.9969431379,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8080,6,461,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4338.394794,461.0,0.0,461.0,461.0,461.0,461.0,0.0,461.0,461.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4338.394794,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9898,6,1,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,1089,1,1,35,51.0,35,35,35.0,0.0,51,51,51.0,0.0,78971.5335169881,1836.5472910928,1089.0,0.0,1089.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,918.2736455464,918.2736455464,35,51,40.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,60.5,35.0,51.0,0,0,0,0,0,0,1,35,1,51,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3389,6,3957819,13,7,1392,392.0,684,0,107.0769231,195.6133352,291,0,56.0,105.3976597,450.7533063,5.053288187,208306.2632,272038.829,953161.0,37.0,3957819.0,329818.25,364399.948,1248941.0,47355.0,3822878.0,637146.3333,411329.2911,1092599.0,168557.0,0,0,0,0,272,152,3.284637322,1.768650866,0,684,84.95238095,165.1173753,27263.74762,0,0,1,1,0,0,0,1,0,89.2,107.0769231,56.0,0,0,0,0,0,0,13,1392,7,392,8192,62646,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,6,13672454,14,12,2694,9066.0,597,0,192.4285714,250.7179581,1400,0,755.5,582.2098185,860.123574,1.901633752,546898.16,1623562.43,6197729.0,0.0,7474725.0,574978.8462,1528832.501,5532458.0,282.0,13600000.0,1240546.818,2363781.923,6271590.0,0.0,0,0,0,0,292,248,1.023956636,0.877677116,0,1400,435.5555556,511.0869513,261209.8718,0,0,0,1,0,0,0,0,0,452.3076923,192.4285714,755.5,0,0,0,0,0,0,14,2694,12,9066,8192,32120,6,20,1838748.0,0.0,1838748.0,1838748.0,5532458.0,0.0,5532458.0,5532458.0,0
443,6,53906036,5,1,123,46.0,46,0,24.6,23.27659769,46,46,46.0,0.0,3.13508491,0.11130479,10800000.0,24100000.0,53800000.0,146.0,53900000.0,13500000.0,26900000.0,53800000.0,146.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,0.092753991,0.018550798,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,256,165,2,20,62364.0,0.0,62364.0,62364.0,53800000.0,0.0,53800000.0,53800000.0,1
22,6,387005,22,22,1944,2665.0,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,11909.4068552086,113.6936215294,9000.1162790698,19363.7163631086,91833.0,5.0,386456.0,18402.6666666667,26485.0440481668,91833.0,225.0,386998.0,18428.4761904762,34843.9623387167,128224.0,10.0,0,0,0,0,712,712,56.8468107647,56.8468107647,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,6,6,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,17,278,1,1,36,52.0,36,36,36.0,0.0,52,52,52.0,0.0,316546.7626,7194.244604,278.0,0.0,278.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3597.122302,3597.122302,36,52,41.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,375,1,1,77,205.0,77,77,77.0,0.0,205,205,205.0,0.0,752000.0,5333.3333333333,375.0,0.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2666.6666666667,2666.6666666667,77,205,119.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,179.5,77.0,205.0,0,0,0,0,0,0,1,77,1,205,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,6,372487,24,22,1912,2665.0,640,0,79.6666666667,133.8339875812,976,0,121.1363636364,258.6415602914,12287.6771538336,123.4942427521,8277.4888888889,19714.2226400386,106375.0,4.0,372424.0,16192.347826087,25984.0778443064,106375.0,256.0,372480.0,17737.1428571429,36942.8101100684,145711.0,11.0,0,0,0,0,776,712,64.4317788272,59.0624639249,0,976,97.3829787234,200.3366246652,40134.7631822387,0,0,0,1,0,0,0,0,0,99.5,79.6666666667,121.1363636364,0,0,0,0,0,0,24,1912,22,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8080,6,10980,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41438.97996,637.5227687,1830.0,3924.076605,9824.0,18.0,573.0,286.5,333.0472939,522.0,51.0,10476.0,3492.0,5492.203929,9824.0,20.0,0,0,0,0,72,92,273.2240437,364.298725,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,6,35262,23,54,249,75325.0,249,0,10.82608696,51.9200891,1460,0,1394.907407,287.7506959,2143213.658,2183.653792,463.9736842,2176.054288,11313.0,0.0,35262.0,1602.818182,4002.476063,12085.0,19.0,23942.0,451.7358491,2134.404918,11406.0,0.0,0,0,0,0,472,1092,652.2602235,1531.393568,0,1460,968.8974359,686.5911578,471407.4179,0,0,0,1,0,0,0,0,2,981.4805195,10.82608696,1394.907407,0,0,0,0,0,0,23,249,54,75325,8192,288,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50185,6,93684,3,1,107,0.0,69,0,35.6666666667,34.5591280754,0,0,0.0,0.0,1142.1373980616,42.6967251612,31228.0,53871.2175006283,93433.0,18.0,93684.0,46842.0,65889.6240845249,93433.0,251.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,32.0225438709,10.6741812903,0,69,35.2,34.5354889932,1192.7,0,1,0,0,1,0,0,0,0,44.0,35.6666666667,0.0,0,0,0,0,0,0,3,107,1,0,176,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8000,6,261,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7662.835249,261.0,0.0,261.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,3831.417625,3831.417625,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21778,6,145,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13793.10345,145.0,0.0,145.0,145.0,145.0,145.0,0.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,13793.10345,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8080,6,477,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4192.872117,477.0,0.0,477.0,477.0,477.0,477.0,0.0,477.0,477.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4192.872117,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,17,440,1,1,51,67.0,51,51,51.0,0.0,67,67,67.0,0.0,268181.818181818,4545.4545454546,440.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2272.7272727273,2272.7272727273,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3389,6,2810026,10,11,1955,1677.0,677,0,195.5,262.7771553,1173,0,152.4545455,348.7366811,1292.514731,7.473240461,140501.3,172200.2899,613968.0,4.0,2810026.0,312225.1111,347215.7651,1159889.0,4.0,2637549.0,263754.9,167817.0788,613968.0,56390.0,0,0,0,0,212,256,3.558685934,3.914554527,0,1173,165.0909091,298.8786836,89328.46753,0,0,1,1,0,0,0,1,1,172.952381,195.5,152.4545455,0,0,0,0,0,0,10,1955,11,1677,8192,62856,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,6,6,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3389,6,1694918,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1598.307411,8.849985663,121065.5714,245460.0824,953149.0,3.0,1694918.0,242131.1429,391158.7094,1123706.0,3.0,1586871.0,264478.5,338233.6251,953149.0,109201.0,0,0,0,0,172,152,4.719992354,4.129993309,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,256,1,1,41,57.0,41,41,41.0,0.0,57,57,57.0,0.0,382812.5,7812.5,256.0,0.0,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3906.25,3906.25,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,6,1,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,6,116183029,24,20,668,7503.0,307,0,27.83333333,74.88754855,1460,0,375.15,595.9760923,70.32868802,0.378712798,2701930.907,4343685.022,10000000.0,1.0,116000000.0,5051436.043,4975643.313,10100000.0,16.0,114000000.0,5987412.421,5216809.399,11100000.0,1.0,0,0,0,0,492,544,0.206570617,0.172142181,0,1460,181.5777778,432.4144944,186982.2949,0,0,0,1,0,0,0,0,0,185.7045455,27.83333333,375.15,0,0,0,0,0,0,24,668,20,7503,8192,980,17,20,347214.8182,407187.9074,1121956.0,120861.0,9994641.364,33879.48262,10000000.0,9893024.0,0
21,6,16,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,62500.0,62500.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,6,63024939,23,28,1174,18962.0,236,0,51.0434782609,76.7519489009,1460,0,677.2142857143,699.0238885942,319.4925742015,0.8092034805,1260498.78,8330159.07126621,58948798.0,0.0,63024939.0,2864769.95454545,12534290.4070149,58948798.0,63.0,62962842.0,2331957.11111111,11324484.2753014,58959715.0,0.0,0,0,0,0,472,572,0.364934903,0.4442685776,0,1460,387.2307692308,601.0890644059,361308.063348416,0,0,0,1,0,0,0,0,1,394.8235294118,51.0434782609,677.2142857143,0,0,0,0,0,0,23,1174,28,18962,8192,262,9,20,4013913.0,0.0,4013913.0,4013913.0,58948798.0,0.0,58948798.0,58948798.0,0
80,6,94917,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.07104101,94917.0,0.0,94917.0,94917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10.53552051,10.53552051,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,255,189,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,536,1,1,47,63.0,47,47,47.0,0.0,63,63,63.0,0.0,205223.880597015,3731.3432835821,536.0,0.0,536.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1865.6716417911,1865.6716417911,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,0,0,0,0,0,0,1,47,1,63,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50367,6,11,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.181818182,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,90909.0909090909,90909.0909090909,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,60,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3389,6,4690484,9,8,1128,1581.0,661,0,125.3333333333,213.4830204021,1173,0,197.625,406.1217050168,577.5523378824,3.6243594478,293155.25,757582.109098281,2995970.0,4.0,4690484.0,586310.5,1039748.78423726,2996051.0,4.0,4581449.0,654492.714285714,1083616.52466832,3005529.0,108586.0,0,0,0,0,204,184,1.9187785312,1.7055809166,0,1173,150.5,303.4372209516,92074.1470588235,0,0,1,1,0,0,0,1,0,159.3529411765,125.3333333333,197.625,0,0,0,0,0,0,9,1128,8,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,579,1,1,40,56.0,40,40,40.0,0.0,56,56,56.0,0.0,165803.1088,3454.231434,579.0,0.0,579.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1727.115717,1727.115717,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
